,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
217,I Created Disco,7,1xKnBAPjNwNCxtgkM8BlaT,Traffic Cops,spotify:track:1xKnBAPjNwNCxtgkM8BlaT,0.711,0.161,0.00685,0.973,0.295,-16.909,0.0417,83.766,0.0,25
218,I Created Disco,8,7uNg5ObaQ0PIRVjVRqJ7bG,Vegas,spotify:track:7uNg5ObaQ0PIRVjVRqJ7bG,0.000508,0.695,0.948,0.667,0.185,-5.957,0.0446,127.956,0.973,28
219,I Created Disco,9,75K1wMWqe19TPQ4gDAjD9Q,I Created Disco,spotify:track:75K1wMWqe19TPQ4gDAjD9Q,8.7e-05,0.779,0.499,0.801,0.114,-5.141,0.0441,133.953,0.436,27
220,I Created Disco,10,0iN0npS2K9sXyUFKbEdZW7,Disco Heat,spotify:track:0iN0npS2K9sXyUFKbEdZW7,0.00312,0.717,0.801,0.0145,0.3,-6.326,0.0367,128.015,0.961,29
222,I Created Disco,12,3ym84ry30B627Nykl8gVwv,Certified,spotify:track:3ym84ry30B627Nykl8gVwv,0.000835,0.757,0.615,0.775,0.0659,-6.055,0.0913,100.972,0.961,25
223,I Created Disco,13,5JXIOv3iVvug0OmoOiRK5p,Love Souvenir,spotify:track:5JXIOv3iVvug0OmoOiRK5p,0.287,0.93,0.152,0.833,0.244,-9.374,0.0937,121.896,0.497,25
224,I Created Disco,14,1GwwX5LZ8N8bJZSHfOyytX,Electro Man,spotify:track:1GwwX5LZ8N8bJZSHfOyytX,0.0136,0.666,0.823,0.784,0.119,-5.992,0.0427,132.927,0.915,25
225,I Created Disco,15,7vCktBFmqeiv0is9cEMV2r,The Girls - Acoustic Version,spotify:track:7vCktBFmqeiv0is9cEMV2r,0.85,0.771,0.295,0.0,0.0933,-10.186,0.063,110.772,0.562,25
250,I Created Disco,11,5mZiGEvXkXyZyP1FcY6zU4,Vault Character,spotify:track:5mZiGEvXkXyZyP1FcY6zU4,0.995,0.0,0.0742,0.997,0.35,-15.511,0.0,0.0,0.0,0
268,I Created Disco,15,7uIk9IZLSk5qHYvR6Sfjvo,We're All The Same,spotify:track:7uIk9IZLSk5qHYvR6Sfjvo,0.00102,0.929,0.434,0.304,0.0775,-7.978,0.0545,114.977,0.882,16
