,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
0,Certified Lover Boy,1,2HSmyk2qMN8WQjuGhaQgCk,Champagne Poetry,spotify:track:2HSmyk2qMN8WQjuGhaQgCk,0.758,0.423,0.667,0.0,0.246,-7.012,0.326,86.743,0.496,81
1,Certified Lover Boy,2,6jy9yJfgCsMHdu2Oz4BGKX,Papi’s Home,spotify:track:6jy9yJfgCsMHdu2Oz4BGKX,0.112,0.701,0.741,0.0,0.699,-6.157,0.313,140.177,0.588,76
2,Certified Lover Boy,3,37Nqx7iavZpotJSDXZWbJ3,Girls Want Girls (with Lil Baby),spotify:track:37Nqx7iavZpotJSDXZWbJ3,0.181,0.767,0.438,0.0,0.142,-8.726,0.29,86.975,0.381,86
3,Certified Lover Boy,4,61S79KIVA4I9FXbnsylEHT,In The Bible (with Lil Durk & Giveon),spotify:track:61S79KIVA4I9FXbnsylEHT,0.614,0.686,0.385,0.0,0.131,-8.35,0.297,143.07,0.147,79
4,Certified Lover Boy,5,4VCbgIdr8ptegWeJpqLVHH,Love All (with JAY-Z),spotify:track:4VCbgIdr8ptegWeJpqLVHH,0.354,0.73,0.576,3.59e-05,0.15,-5.442,0.287,92.131,0.155,77
5,Certified Lover Boy,6,40iJIUlhi6renaREYGeIDS,Fair Trade (with Travis Scott),spotify:track:40iJIUlhi6renaREYGeIDS,0.0503,0.666,0.465,0.0,0.215,-8.545,0.26,167.937,0.292,89
6,Certified Lover Boy,7,0k1WUmIRnG3xU6fvvDVfRG,Way 2 Sexy (with Future & Young Thug),spotify:track:0k1WUmIRnG3xU6fvvDVfRG,0.000619,0.803,0.597,4.5e-06,0.323,-6.035,0.141,136.008,0.331,88
7,Certified Lover Boy,8,4s7QLoImIwmPi9L6dq1nVW,TSU,spotify:track:4s7QLoImIwmPi9L6dq1nVW,0.228,0.568,0.56,3.05e-06,0.39,-9.059,0.42,130.019,0.246,78
8,Certified Lover Boy,9,34D6FJysnQioVingDKufuf,N 2 Deep,spotify:track:34D6FJysnQioVingDKufuf,0.0518,0.507,0.429,0.0,0.109,-7.726,0.326,91.0,0.0744,76
9,Certified Lover Boy,10,11pEKMLmavDu8fxOB5QjbQ,Pipe Down,spotify:track:11pEKMLmavDu8fxOB5QjbQ,0.128,0.518,0.69,0.0,0.176,-6.15,0.107,77.837,0.59,75
10,Certified Lover Boy,11,1PDP7mLiAMwhfmgIwzhOm2,Yebba’s Heartbreak,spotify:track:1PDP7mLiAMwhfmgIwzhOm2,0.967,0.476,0.161,0.0381,0.109,-11.665,0.0407,119.614,0.0908,73
11,Certified Lover Boy,12,2tUL6dZf1mywCj5WvCPZw6,No Friends In The Industry,spotify:track:2tUL6dZf1mywCj5WvCPZw6,0.0181,0.84,0.744,0.0,0.629,-4.751,0.113,83.737,0.171,80
12,Certified Lover Boy,13,2BcMwX1MPV6ZHP4tUT9uq6,Knife Talk (with 21 Savage ft. Project Pat),spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,0.0635,0.849,0.424,0.0,0.0834,-9.579,0.324,145.887,0.153,90
13,Certified Lover Boy,14,42m3eP1JJhtzffal9B136J,7am On Bridle Path,spotify:track:42m3eP1JJhtzffal9B136J,0.225,0.724,0.531,0.0,0.11,-4.108,0.298,89.901,0.141,72
14,Certified Lover Boy,15,2Q3jFbyE61mCjS3SkW4toJ,Race My Mind,spotify:track:2Q3jFbyE61mCjS3SkW4toJ,0.179,0.488,0.635,8.16e-06,0.156,-7.19,0.26,174.072,0.783,74
15,Certified Lover Boy,16,08XWh5c0BMyD1nKVxxl91z,Fountains (with Tems),spotify:track:08XWh5c0BMyD1nKVxxl91z,0.181,0.843,0.485,0.0675,0.107,-8.735,0.195,100.053,0.689,76
16,Certified Lover Boy,17,5ScbulRnixQ2XAdvrPMFjz,Get Along Better,spotify:track:5ScbulRnixQ2XAdvrPMFjz,0.00645,0.32,0.466,0.0,0.133,-6.77,0.0374,177.693,0.338,72
17,Certified Lover Boy,18,50ceCGZ3oD3U5caQV5bP6f,You Only Live Twice (with Lil Wayne & Rick Ross),spotify:track:50ceCGZ3oD3U5caQV5bP6f,0.118,0.519,0.851,0.0,0.178,-6.001,0.29,123.823,0.711,73
18,Certified Lover Boy,19,7F9cT6hIRhnFCYP6GKS0tf,IMY2 (with Kid Cudi),spotify:track:7F9cT6hIRhnFCYP6GKS0tf,0.402,0.59,0.493,0.00504,0.129,-8.704,0.0367,150.026,0.0498,77
19,Certified Lover Boy,20,3RkNXZvOSMMElmmXztDc94,F*****g Fans,spotify:track:3RkNXZvOSMMElmmXztDc94,0.213,0.783,0.416,0.0,0.103,-9.84,0.135,87.073,0.165,71
20,Certified Lover Boy,21,1cCXT1cErAY6tmIqHbodrt,The Remorse,spotify:track:1cCXT1cErAY6tmIqHbodrt,0.812,0.473,0.53,6.92e-06,0.227,-8.506,0.249,74.732,0.637,68
42,Dark Lane Demo Tapes,1,3IvMYBE7A3c7to1aEcfFJk,Deep Pockets,spotify:track:3IvMYBE7A3c7to1aEcfFJk,0.482,0.473,0.824,0.0,0.605,-3.68,0.163,77.888,0.374,61
43,Dark Lane Demo Tapes,2,5TCBWmEBrin7etRa4Lswr1,When To Say When,spotify:track:5TCBWmEBrin7etRa4Lswr1,0.252,0.41,0.82,0.0,0.538,-6.808,0.533,170.718,0.526,63
44,Dark Lane Demo Tapes,3,4wVOKKEHUJxHCFFNUWDn0B,Chicago Freestyle (feat. Giveon),spotify:track:4wVOKKEHUJxHCFFNUWDn0B,0.629,0.735,0.449,0.0,0.113,-7.507,0.347,122.947,0.0397,83
45,Dark Lane Demo Tapes,4,3Q4gttWQ6hxqWOa3tHoTNi,Not You Too (feat. Chris Brown),spotify:track:3Q4gttWQ6hxqWOa3tHoTNi,0.342,0.458,0.452,1.94e-05,0.0703,-9.299,0.047,86.318,0.316,69
46,Dark Lane Demo Tapes,5,466cKvZn1j45IpxDdYZqdA,Toosie Slide,spotify:track:466cKvZn1j45IpxDdYZqdA,0.289,0.83,0.49,3.04e-06,0.113,-8.82,0.209,81.604,0.845,74
47,Dark Lane Demo Tapes,6,7eYAHC0RbBF9eaqWzT34Aq,Desires (with Future),spotify:track:7eYAHC0RbBF9eaqWzT34Aq,0.281,0.812,0.506,0.0,0.325,-7.706,0.116,145.074,0.554,70
48,Dark Lane Demo Tapes,7,5H4mXWKcicuLKDn4Jy0sK7,Time Flies,spotify:track:5H4mXWKcicuLKDn4Jy0sK7,0.201,0.864,0.477,0.0,0.182,-5.786,0.224,86.46,0.5,77
49,Dark Lane Demo Tapes,8,3KixNgUEaDtrKJVzdqjU5q,Landed,spotify:track:3KixNgUEaDtrKJVzdqjU5q,0.00606,0.881,0.636,0.0,0.111,-4.629,0.287,163.949,0.715,63
50,Dark Lane Demo Tapes,9,5fHrHoJKfCgBd35zwIBmUK,D4L,spotify:track:5fHrHoJKfCgBd35zwIBmUK,0.0128,0.718,0.706,0.0,0.352,-5.709,0.06,170.004,0.815,66
51,Dark Lane Demo Tapes,10,6Kj17Afjo1OKJYpf5VzCeo,Pain 1993 (with Playboi Carti),spotify:track:6Kj17Afjo1OKJYpf5VzCeo,0.163,0.825,0.373,0.0,0.368,-5.532,0.108,77.271,0.12,72
52,Dark Lane Demo Tapes,11,6fLVTVaHWaEfVKfEgbkf4D,Losses,spotify:track:6fLVTVaHWaEfVKfEgbkf4D,0.28,0.551,0.57,0.0,0.424,-7.385,0.351,85.687,0.505,60
53,Dark Lane Demo Tapes,12,0YkUwXxnTkeJBvt5upeEtP,From Florida With Love,spotify:track:0YkUwXxnTkeJBvt5upeEtP,0.768,0.787,0.477,0.0,0.104,-7.837,0.199,80.506,0.476,68
54,Dark Lane Demo Tapes,13,05aZ9sAU1YXndHv0FMi9iW,Demons (feat. Fivio Foreign & Sosa Geek),spotify:track:05aZ9sAU1YXndHv0FMi9iW,0.423,0.543,0.766,0.0,0.155,-3.387,0.343,106.869,0.729,67
55,Dark Lane Demo Tapes,14,1I55Ea0zVoSKs6MqW7DQ3i,War,spotify:track:1I55Ea0zVoSKs6MqW7DQ3i,0.292,0.749,0.792,0.0,0.109,-4.151,0.0826,144.064,0.239,68
70,Care Package,1,1qyFlfPREPbRcS2BNszdYI,Dreams Money Can Buy,spotify:track:1qyFlfPREPbRcS2BNszdYI,0.765,0.423,0.587,0.0,0.114,-6.635,0.529,180.331,0.33,60
71,Care Package,2,0Tacxc5lDJ8LwiO1pWNSl8,The Motion,spotify:track:0Tacxc5lDJ8LwiO1pWNSl8,0.371,0.631,0.788,0.000317,0.108,-7.142,0.102,157.769,0.544,66
72,Care Package,3,4n4BflhWjCHIxrI4v7Xt9s,How Bout Now,spotify:track:4n4BflhWjCHIxrI4v7Xt9s,0.205,0.789,0.404,0.0,0.219,-8.364,0.23,122.062,0.472,68
73,Care Package,4,4Wjhj0WjkyECccfHVIgaTq,Trust Issues,spotify:track:4Wjhj0WjkyECccfHVIgaTq,0.779,0.421,0.539,0.0,0.111,-5.456,0.274,89.177,0.523,77
74,Care Package,5,4czcw3NVLY0of5hTD7OufN,Days in The East,spotify:track:4czcw3NVLY0of5hTD7OufN,0.348,0.733,0.361,0.000285,0.0942,-11.129,0.135,94.902,0.0361,59
75,Care Package,6,3W3FVHEDetkiRkkGKDmdir,Draft Day,spotify:track:3W3FVHEDetkiRkkGKDmdir,0.0322,0.673,0.81,0.0,0.133,-3.793,0.36,166.084,0.564,57
76,Care Package,7,6C9SwoZ5OrxcvkntgA5t8s,4pm in Calabasas,spotify:track:6C9SwoZ5OrxcvkntgA5t8s,0.115,0.743,0.66,0.0,0.101,-4.802,0.418,192.031,0.549,61
77,Care Package,8,0FnxK9FEAQyPJ284QcieNb,5 Am in Toronto,spotify:track:0FnxK9FEAQyPJ284QcieNb,0.0678,0.555,0.88,0.0,0.0723,-4.325,0.265,87.195,0.391,62
78,Care Package,9,3sMC6vfTTSa0mMAPTwzDVD,I Get Lonely,spotify:track:3sMC6vfTTSa0mMAPTwzDVD,0.706,0.477,0.501,5.61e-06,0.0953,-9.178,0.0398,81.376,0.689,58
79,Care Package,10,4alHkxxwAhvoGg3dJCATKV,My Side,spotify:track:4alHkxxwAhvoGg3dJCATKV,0.603,0.549,0.495,7.26e-06,0.0979,-5.661,0.133,81.012,0.385,54
80,Care Package,11,2xUHiyGeGrWmmfv7NbDTWC,Jodeci Freestyle (feat. J. Cole),spotify:track:2xUHiyGeGrWmmfv7NbDTWC,0.0111,0.498,0.844,0.0,0.102,-2.834,0.268,88.435,0.282,56
81,Care Package,12,6MR5IBSNfDmiwnrlQpVw4w,Club Paradise,spotify:track:6MR5IBSNfDmiwnrlQpVw4w,0.758,0.338,0.729,3.24e-05,0.18,-6.419,0.102,184.174,0.543,57
82,Care Package,13,18t8ypY0HYaQuGBxg2KdT2,Free Spirit (feat. Rick Ross),spotify:track:18t8ypY0HYaQuGBxg2KdT2,0.281,0.508,0.748,0.0,0.168,-4.997,0.33,100.414,0.225,56
83,Care Package,14,27Tqjd2nMW2mIp6Yk1ovwY,Heat Of The Moment,spotify:track:27Tqjd2nMW2mIp6Yk1ovwY,0.179,0.641,0.454,0.000116,0.065,-8.344,0.133,78.036,0.302,51
84,Care Package,15,56NDFbD0tCUawnqeU2wcvv,Girls Love Beyoncé (feat. James Fauntleroy),spotify:track:56NDFbD0tCUawnqeU2wcvv,0.782,0.619,0.489,0.0,0.106,-11.25,0.46,126.046,0.328,64
85,Care Package,16,73IE87H0g2MBmdn41lkVto,Paris Morton Music,spotify:track:73IE87H0g2MBmdn41lkVto,0.414,0.505,0.494,7.98e-05,0.105,-8.635,0.315,171.978,0.141,59
86,Care Package,17,3e0ZGE7Gp034iLknjQk4QW,Can I,spotify:track:3e0ZGE7Gp034iLknjQk4QW,0.484,0.643,0.178,0.0108,0.122,-8.56,0.0588,85.042,0.0674,70
104,So Far Gone,1,4Oqhd37CXCG6qYbmHGzJJ5,Lust For Life,spotify:track:4Oqhd37CXCG6qYbmHGzJJ5,0.939,0.477,0.422,0.0361,0.107,-10.389,0.174,87.269,0.0815,28
105,So Far Gone,2,7i2X27hQnVtr5emUBXMnnz,Houstatlantavegas,spotify:track:7i2X27hQnVtr5emUBXMnnz,0.387,0.597,0.696,0.000762,0.126,-6.799,0.0823,67.526,0.427,31
106,So Far Gone,3,3tbqvZYf7mcIrbLvjzokhv,Successful (feat. Trey Songz & Lil Wayne),spotify:track:3tbqvZYf7mcIrbLvjzokhv,0.537,0.565,0.535,0.0,0.165,-5.158,0.386,159.909,0.22,32
107,So Far Gone,4,3baJKX6yyPUT92zNStX5z6,Let’s Call It Off (feat. Peter Bjorn and John),spotify:track:3baJKX6yyPUT92zNStX5z6,0.00454,0.794,0.717,0.301,0.146,-4.629,0.0325,127.446,0.937,20
108,So Far Gone,5,2vHmE2q0EYbw0F8asrHPmW,November 18th,spotify:track:2vHmE2q0EYbw0F8asrHPmW,0.588,0.756,0.451,0.0,0.0942,-11.287,0.47,143.864,0.555,30
109,So Far Gone,6,2h65kdqlhMRtp5l5qIFA9v,Ignant Shit (feat. Lil Wayne),spotify:track:2h65kdqlhMRtp5l5qIFA9v,0.165,0.622,0.844,0.0,0.455,-3.759,0.269,94.449,0.12,26
110,So Far Gone,7,1bMYRdTXYdj7KSu4r0O3IQ,A Night Off (feat. Lloyd),spotify:track:1bMYRdTXYdj7KSu4r0O3IQ,0.362,0.565,0.502,2.32e-06,0.164,-5.594,0.0793,103.418,0.332,17
111,So Far Gone,8,2p0KdK06O9KUMCQ0gsFF0P,Say What's Real,spotify:track:2p0KdK06O9KUMCQ0gsFF0P,0.66,0.545,0.755,0.0,0.209,-5.438,0.257,115.029,0.481,18
