,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
193,Red Pill Blues (Deluxe),15,7hEOdGIDwbdiY1ztJ8TgF1,Cold,spotify:track:7hEOdGIDwbdiY1ztJ8TgF1,0.131,0.699,0.714,0.0,0.0553,-6.333,0.0948,99.917,0.453,45
254,V (Deluxe),3,3WsUKVmB9x7MeO8PBeQgtK,It Was Always You,spotify:track:3WsUKVmB9x7MeO8PBeQgtK,0.082,0.613,0.765,1.25e-06,0.092,-6.582,0.0441,103.951,0.299,54
263,V (Deluxe),12,5NUlOzzMdoIABFTnhizCQa,This Summer,spotify:track:5NUlOzzMdoIABFTnhizCQa,0.000248,0.54,0.766,0.0,0.641,-5.148,0.07,98.932,0.176,50
264,V (Deluxe),13,64iRkUdErK2k8eqvqTEVRD,Shoot Love,spotify:track:64iRkUdErK2k8eqvqTEVRD,0.00259,0.595,0.797,0.0,0.11,-5.828,0.0352,135.0,0.425,40
267,V (Deluxe),16,1sjulE62hhvUBIhNAdHFsv,Maps - Remix,spotify:track:1sjulE62hhvUBIhNAdHFsv,0.0318,0.747,0.724,0.0,0.088,-5.938,0.0321,119.993,0.82,49
268,V (Asia Tour Edition),1,7oUHzZKNKUTrlU7DYxhQ7v,Maps,spotify:track:7oUHzZKNKUTrlU7DYxhQ7v,0.0205,0.742,0.713,0.0,0.059,-5.522,0.0303,120.032,0.879,72
269,V (Asia Tour Edition),2,3h4T9Bg8OVSUYa6danHeH5,Animals,spotify:track:3h4T9Bg8OVSUYa6danHeH5,0.000185,0.279,0.742,0.0,0.593,-6.46,0.0898,189.868,0.328,72
271,V (Asia Tour Edition),4,3w0tCn815B8Bb4ejP2lTPJ,Unkiss Me,spotify:track:3w0tCn815B8Bb4ejP2lTPJ,0.00784,0.532,0.599,0.0,0.14,-6.543,0.0333,130.019,0.113,46
272,V (Asia Tour Edition),5,5d6Mjuu2uCGRPYpFjGpCX5,Sugar,spotify:track:5d6Mjuu2uCGRPYpFjGpCX5,0.0591,0.748,0.788,0.0,0.0863,-7.055,0.0334,120.076,0.884,72
273,V (Asia Tour Edition),6,6CjspLw4dCBJm0g4AT36Ga,Leaving California,spotify:track:6CjspLw4dCBJm0g4AT36Ga,0.284,0.501,0.704,0.0,0.155,-5.64,0.0326,97.039,0.27,44
274,V (Asia Tour Edition),7,3W7yQOvor4nOvuWsG3Vh6z,In Your Pocket,spotify:track:3W7yQOvor4nOvuWsG3Vh6z,0.032,0.618,0.837,0.0,0.0475,-6.142,0.0515,126.082,0.434,41
275,V (Asia Tour Edition),8,3fHNBkgOztjEbwH4N9YNsV,New Love,spotify:track:3fHNBkgOztjEbwH4N9YNsV,0.0107,0.63,0.886,0.00011,0.214,-5.216,0.076,165.012,0.824,39
277,V (Asia Tour Edition),10,0plAYelfnt9ZLCzbyRUEpP,Feelings,spotify:track:0plAYelfnt9ZLCzbyRUEpP,0.00365,0.693,0.727,0.0,0.0576,-5.364,0.0749,121.937,0.746,50
282,V (Asia Tour Edition),15,1Duym1lVQurgKHHSqpOWhY,Lost Stars,spotify:track:1Duym1lVQurgKHHSqpOWhY,0.102,0.494,0.582,0.0,0.0797,-4.769,0.0266,82.025,0.416,67
283,V (Asia Tour Edition),16,3ajL4puUIAeRyFsax0SHRQ,Maps - Rumba Whoa Remix,spotify:track:3ajL4puUIAeRyFsax0SHRQ,0.0174,0.748,0.81,0.0,0.345,-6.103,0.0967,127.992,0.637,31
284,V (Asia Tour Edition),17,4iayejBRGcy9In1dxFTpIO,Maps - Slaptop Remix,spotify:track:4iayejBRGcy9In1dxFTpIO,0.000576,0.761,0.729,0.00102,0.0813,-6.204,0.0413,120.004,0.448,26
285,V (Asia Tour Edition),18,2EfacabfeVKamiHDpJXjU6,Animals - Danny Olson Remix,spotify:track:2EfacabfeVKamiHDpJXjU6,0.0105,0.482,0.797,0.0,0.109,-6.187,0.219,190.084,0.481,30
286,V (Asia Tour Edition),19,6XSq2DbbDbnH1FJHBlEUdW,Animals - Gryffin Remix,spotify:track:6XSq2DbbDbnH1FJHBlEUdW,0.018,0.554,0.825,0.000963,0.0758,-6.16,0.0356,100.986,0.516,32
287,V (Asia Tour Edition),20,7oBlCQeQBB89NIFuSpri3E,Sugar - Remix,spotify:track:7oBlCQeQBB89NIFuSpri3E,0.013,0.741,0.804,0.0,0.0988,-7.138,0.0438,120.081,0.702,35
311,V (Deluxe),9,2Yff3rfBdcfgQ2OMdv2imH,Coming Back For You,spotify:track:2Yff3rfBdcfgQ2OMdv2imH,0.0121,0.644,0.866,0.0,0.0719,-5.687,0.0341,114.927,0.39,40
313,V (Deluxe),11,2A95wVBG5ysxGX7to0HxcG,My Heart Is Open,spotify:track:2A95wVBG5ysxGX7to0HxcG,0.547,0.41,0.327,0.0,0.0763,-7.663,0.0301,101.861,0.283,41
316,V (Deluxe),14,0beCjUwOTRNatg7CYf4GS8,Sex And Candy,spotify:track:0beCjUwOTRNatg7CYf4GS8,0.322,0.805,0.38,1.33e-05,0.0629,-9.713,0.0352,133.926,0.653,49
